Index,Symbol,ID
1672,DEFB1,1672
1673,DEFB4A,1673
1674,DES,1674
1675,CFD,1675
1676,DFFA,1676
1677,DFFB,1677
1678,TIMM8A,1678
1681,DFN5,1681
1687,GSDME,1687
1690,COCH,1690
1716,DGUOK,1716
1717,DHCR7,1717
1718,DHCR24,1718
1719,DHFR,1719
1720,DHFRP3,1720
1723,DHODH,1723
1725,DHPS,1725
1727,CYB5R3,1727
1728,NQO1,1728
1729,DIAPH1,1729
1730,DIAPH2,1730
1731,41882,1731
1732,DIH1,1732
1733,DIO1,1733
1734,DIO2,1734
1735,DIO3,1735
1736,DKC1,1736
1737,DLAT,1737
1738,DLD,1738
1739,DLG1,1739
1740,DLG2,1740
1741,DLG3,1741
1742,DLG4,1742
1743,DLST,1743
1744,DLSTP1,1744
1745,DLX1,1745
1746,DLX2,1746
1747,DLX3,1747
1748,DLX4,1748
1749,DLX5,1749
1750,DLX6,1750
1755,DMBT1,1755
1756,DMD,1756
1757,SARDH,1757
1758,DMP1,1758
1759,DNM1,1759
1760,DMPK,1760
1761,DMRT1,1761
1762,DMWD,1762
1763,DNA2,1763
1767,DNAH5,1767
1768,DNAH6,1768
1769,DNAH8,1769
1770,DNAH9,1770
1773,DNASE1,1773
1774,DNASE1L1,1774
1775,DNASE1L2,1775
1776,DNASE1L3,1776
1777,DNASE2,1777
1778,DYNC1H1,1778
1780,DYNC1I1,1780
1781,DYNC1I2,1781
1783,DYNC1LI2,1783
1785,DNM2,1785
1786,DNMT1,1786
1787,TRDMT1,1787
1788,DNMT3A,1788
1789,DNMT3B,1789
1791,DNTT,1791
1793,DOCK1,1793
1794,DOCK2,1794
1795,DOCK3,1795
1796,DOK1,1796
1797,DXO,1797
1798,DPAGT1,1798
1800,DPEP1,1800
1801,DPH1,1801
1802,DPH2,1802
1803,DPP4,1803
1804,DPP6,1804
1805,DPT,1805
1806,DPYD,1806
1807,DPYS,1807
1808,DPYSL2,1808
1809,DPYSL3,1809
1810,DR1,1810
1811,SLC26A3,1811
1812,DRD1,1812
1813,DRD2,1813
1814,DRD3,1814
1815,DRD4,1815
1817,DRD5P1,1817
1818,DRD5P2,1818
1819,DRG2,1819
1820,ARID3A,1820
1821,DRP2,1821
1822,ATN1,1822
1823,DSC1,1823
1824,DSC2,1824
1825,DSC3,1825
1826,DSCAM,1826
1827,RCAN1,1827
1828,DSG1,1828
1829,DSG2,1829
1830,DSG3,1830
1831,TSC22D3,1831
1832,DSP,1832
1833,EPYC,1833
1834,DSPP,1834
1836,SLC26A2,1836
1837,DTNA,1837
1838,DTNB,1838
1839,HBEGF,1839
1840,DTX1,1840
1841,DTYMK,1841
1842,ECM2,1842
1843,DUSP1,1843
1844,DUSP2,1844
1845,DUSP3,1845
1846,DUSP4,1846
1847,DUSP5,1847
1848,DUSP6,1848
1849,DUSP7,1849
1850,DUSP8,1850
1852,DUSP9,1852
1854,DUT,1854
1855,DVL1,1855
1856,DVL2,1856
1857,DVL3,1857
1858,DWS,1858
1859,DYRK1A,1859
1861,TOR1A,1861
1862,DYT2,1862
1869,E2F1,1869
1870,E2F2,1870
1871,E2F3,1871
1872,E2F3P1,1872
1874,E2F4,1874
1875,E2F5,1875
1876,E2F6,1876
1877,E4F1,1877
1879,EBF1,1879
1880,GPR183,1880
1884,EBR3,1884
1885,EBR4,1885
1887,EBVM1,1887
1888,EBVS1,1888
1889,ECE1,1889
1890,TYMP,1890
1891,ECH1,1891
1892,ECHS1,1892
1893,ECM1,1893
1894,ECT2,1894
1896,EDA,1896
1901,S1PR1,1901
1902,LPAR1,1902
1903,S1PR3,1903
1906,EDN1,1906
1907,EDN2,1907
1908,EDN3,1908
1909,EDNRA,1909
1910,EDNRB,1910
1911,PHC1,1911
1912,PHC2,1912
1915,EEF1A1,1915
1917,EEF1A2,1917
1918,EEF1A1P43,1918
1932,EEF1B2P1,1932
1933,EEF1B2,1933
1934,EEF1B2P2,1934
1936,EEF1D,1936
1937,EEF1G,1937
1938,EEF2,1938
1939,EIF2D,1939
1940,EEGV1,1940
1942,EFNA1,1942
1943,EFNA2,1943
1944,EFNA3,1944
1945,EFNA4,1945
1946,EFNA5,1946
1947,EFNB1,1947
1948,EFNB2,1948
1949,EFNB3,1949
1950,EGF,1950
1951,CELSR3,1951
1952,CELSR2,1952
1953,MEGF6,1953
1954,MEGF8,1954
1955,MEGF9,1955
1956,EGFR,1956
1958,EGR1,1958
1959,EGR2,1959
1960,EGR3,1960
1961,EGR4,1961
1962,EHHADH,1962
1964,EIF1AX,1964
1965,EIF2S1,1965
1967,EIF2B1,1967
1968,EIF2S3,1968
1969,EPHA2,1969
1973,EIF4A1,1973
1974,EIF4A2,1974
1975,EIF4B,1975
1977,EIF4E,1977
1978,EIF4EBP1,1978
1979,EIF4EBP2,1979
1980,EIF4EP1,1980
1981,EIF4G1,1981
1982,EIF4G2,1982
1983,EIF5,1983
1984,EIF5A,1984
1986,EIF5AP2,1986
1987,EIF5AP3,1987
1990,CELA1,1990
1991,ELANE,1991
1992,SERPINB1,1992
1993,ELAVL2,1993
1994,ELAVL1,1994
1995,ELAVL3,1995
1996,ELAVL4,1996
1997,ELF1,1997
1998,ELF2,1998
1999,ELF3,1999
2000,ELF4,2000
2001,ELF5,2001
2002,ELK1,2002
2003,ELK2AP,2003
2004,ELK3,2004
2005,ELK4,2005
2006,ELN,2006
2009,EML1,2009
2010,EMD,2010
2011,MARK2,2011
2012,EMP1,2012
2013,EMP2,2013
2014,EMP3,2014
2015,ADGRE1,2015
2016,EMX1,2016
2017,CTTN,2017
2018,EMX2,2018
2019,EN1,2019
2020,EN2,2020
2021,ENDOG,2021
2022,ENG,2022
2023,ENO1,2023
2025,ENO1P1,2025
2026,ENO2,2026
2027,ENO3,2027
2028,ENPEP,2028
2029,ENSA,2029
2030,SLC29A1,2030
2033,EP300,2033
2034,EPAS1,2034
2035,EPB41,2035
2036,EPB41L1,2036
2037,EPB41L2,2037
2038,EPB42,2038
2039,DMTN,2039
2040,STOM,2040
2041,EPHA1,2041
2042,EPHA3,2042
2043,EPHA4,2043
2044,EPHA5,2044
2045,EPHA7,2045
2046,EPHA8,2046
2047,EPHB1,2047
2048,EPHB2,2048
2049,EPHB3,2049
2050,EPHB4,2050
2051,EPHB6,2051
2052,EPHX1,2052
2053,EPHX2,2053
2054,STX2,2054
2055,CLN8,2055
2056,EPO,2056
2057,EPOR,2057
2058,EPRS,2058
2059,EPS8,2059
2060,EPS15,2060
2063,NR2F6,2063
2064,ERBB2,2064
2065,ERBB3,2065
2066,ERBB4,2066
2067,ERCC1,2067
2068,ERCC2,2068
2069,EREG,2069
2070,EYA4,2070
2071,ERCC3,2071
2072,ERCC4,2072
2073,ERCC5,2073
2074,ERCC6,2074
2077,ERF,2077
2078,ERG,2078
2079,ERH,2079
2081,ERN1,2081
2086,ERV3-1,2086
2090,ESA4,2090
2091,FBL,2091
2096,ESAT,2096
2098,ESD,2098
2099,ESR1,2099
2100,ESR2,2100
2101,ESRRA,2101
2103,ESRRB,2103
2104,ESRRG,2104
2107,ETF1,2107
2108,ETFA,2108
2109,ETFB,2109
2110,ETFDH,2110
2113,ETS1,2113
2114,ETS2,2114
2115,ETV1,2115
2116,ETV2,2116
2117,ETV3,2117
2118,ETV4,2118
2119,ETV5,2119
2120,ETV6,2120
2121,EVC,2121
2122,MECOM,2122
2123,EVI2A,2123
2124,EVI2B,2124
2125,EVPL,2125
2128,EVX1,2128
2130,EWSR1,2130
2131,EXT1,2131
2132,EXT2,2132
2134,EXTL1,2134
2135,EXTL2,2135
2137,EXTL3,2137
2138,EYA1,2138
2139,EYA2,2139
2140,EYA3,2140
2145,EZH1,2145
2146,EZH2,2146
2147,F2,2147
2149,F2R,2149
2150,F2RL1,2150
2151,F2RL2,2151
2152,F3,2152
2153,F5,2153
2155,F7,2155
2156,F7R,2156
2157,F8,2157
2158,F9,2158
2159,F10,2159
2160,F11,2160
2161,F12,2161
2162,F13A1,2162
2165,F13B,2165
2166,FAAH,2166
2167,FABP4,2167
2168,FABP1,2168
2169,FABP2,2169
2170,FABP3,2170
2171,FABP5,2171
2172,FABP6,2172
2173,FABP7,2173
2175,FANCA,2175
2176,FANCC,2176
2177,FANCD2,2177
2178,FANCE,2178
2180,ACSL1,2180
2181,ACSL3,2181
2182,ACSL4,2182
2184,FAH,2184
2185,PTK2B,2185
2186,BPTF,2186
2187,FANCB,2187
2188,FANCF,2188
2189,FANCG,2189
2191,FAP,2191
2192,FBLN1,2192
2193,FARSA,2193
2194,FASN,2194
2195,FAT1,2195
2196,FAT2,2196
2197,FAU,2197
2199,FBLN2,2199
2200,FBN1,2200
2201,FBN2,2201
2202,EFEMP1,2202
2203,FBP1,2203
2204,FCAR,2204
2205,FCER1A,2205
2206,MS4A2,2206
2207,FCER1G,2207
2208,FCER2,2208
2209,FCGR1A,2209
2210,FCGR1B,2210
2212,FCGR2A,2212
2213,FCGR2B,2213
2214,FCGR3A,2214
2215,FCGR3B,2215
2216,FDX1P2,2216
2217,FCGRT,2217
2218,FKTN,2218
2219,FCN1,2219
2220,FCN2,2220
2221,FCP1,2221
2222,FDFT1,2222
2224,FDPS,2224
2227,FDPSP3,2227
2228,FDPSP4,2228
2229,FDPSP5,2229
2230,FDX1,2230
2231,FDX1P1,2231
2232,FDXR,2232
2233,41670,2233
2234,41671,2234
2235,FECH,2235
2236,FECHP1,2236
2237,FEN1,2237
2239,GPC4,2239
2241,FER,2241
2242,FES,2242
2243,FGA,2243
2244,FGB,2244
2245,FGD1,2245
2246,FGF1,2246
2247,FGF2,2247
2248,FGF3,2248
2249,FGF4,2249
2250,FGF5,2250
2251,FGF6,2251
2252,FGF7,2252
2253,FGF8,2253
2254,FGF9,2254
2255,FGF10,2255
2256,FGF11,2256
2257,FGF12,2257
2258,FGF13,2258
2259,FGF14,2259
2260,FGFR1,2260
2261,FGFR3,2261
2262,GPC5,2262
2263,FGFR2,2263
2264,FGFR4,2264
2266,FGG,2266
2267,FGL1,2267
2268,FGR,2268
2271,FH,2271
2272,FHIT,2272
2273,FHL1,2273
2274,FHL2,2274
2275,FHL3,2275
2277,VEGFD,2277
2280,FKBP1A,2280
2281,FKBP1B,2281
2282,FKBP1AP1,2282
2283,FKBP1AP2,2283
2284,FKBP1AP3,2284
2285,FKBP1AP4,2285
2286,FKBP2,2286
2287,FKBP3,2287
2288,FKBP4,2288
2289,FKBP5,2289
2290,FOXG1,2290
2294,FOXF1,2294
2295,FOXF2,2295
2296,FOXC1,2296
2297,FOXD1,2297
2298,FOXD4,2298
2299,FOXI1,2299
2300,FOXL1,2300
2301,FOXE3,2301
2302,FOXJ1,2302
2303,FOXC2,2303
2304,FOXE1,2304
2305,FOXM1,2305
2306,FOXD2,2306
2307,FOXS1,2307
2308,FOXO1,2308
2309,FOXO3,2309
2310,FOXO3B,2310
2311,FOXO1B,2311
2312,FLG,2312
2313,FLI1,2313
2314,FLII,2314
2315,MLANA,2315
2317,FLNB,2317
2318,FLNC,2318
2319,FLOT2,2319
2321,FLT1,2321
2322,FLT3,2322
2323,FLT3LG,2323
2324,FLT4,2324
2326,FMO1,2326
2327,FMO2,2327
2328,FMO3,2328
2329,FMO4,2329
2330,FMO5,2330
2331,FMOD,2331
2332,FMR1,2332
2334,AFF2,2334
2335,FN1,2335
2339,FNTA,2339
2341,FNTAP2,2341
2342,FNTB,2342
2346,FOLH1,2346
2348,FOLR1,2348
2350,FOLR2,2350
2352,FOLR3,2352
2353,FOS,2353
2354,FOSB,2354
2355,FOSL2,2355
2356,FPGS,2356
2357,FPR1,2357
2358,FPR2,2358
2359,FPR3,2359
2364,FRA1E,2364
2388,FRA4A,2388
2389,FRA4B,2389
2390,FRA4C,2390
2391,FRA4D,2391
2393,FRA5A,2393
2394,FRA5B,2394
2395,FXN,2395
2396,FRA5C,2396
2397,FRA5D,2397
2398,FRA5E,2398
2399,FRA5F,2399
2400,FRA5G,2400
2405,FRA6E,2405
2429,FRA9E,2429
2432,FRA10B,2432
2444,FRK,2444
2460,FRA16A,2460
2461,FRA16B,2461
2475,MTOR,2475
2482,FRAXF,2482
2483,FRG1,2483
2487,FRZB,2487
2488,FSHB,2488
2490,FSHMD1B,2490
2491,CENPI,2491
2492,FSHR,2492
2494,NR5A2,2494
2495,FTH1,2495
2496,FTH1P1,2496
2497,FTH1P2,2497
2498,FTH1P3,2498
2499,FTH1P4,2499
2500,FTH1P7,2500
2501,FTH1P8,2501
2502,FTH1P10,2502
2503,FTH1P11,2503
2504,FTH1P12,2504
2507,FTH1P15,2507
2508,FTH1P16,2508
2509,FTH1P5,2509
2510,FTH1P21,2510
2512,FTL,2512
2515,ADAM2,2515
2516,NR5A1,2516
2517,FUCA1,2517
2518,FUCA1P1,2518
2519,FUCA2,2519
2520,GAST,2520
2521,FUS,2521
2523,FUT1,2523
2524,FUT2,2524
2525,FUT3,2525
2526,FUT4,2526
2527,FUT5,2527
2528,FUT6,2528
2529,FUT7,2529
2530,FUT8,2530
2531,KDSR,2531
2532,ACKR1,2532
2533,FYB1,2533
2534,FYN,2534
2535,FZD2,2535
2537,IFI6,2537
2538,G6PC,2538
2539,G6PD,2539
2541,G6PR,2541
2542,SLC37A4,2542
2543,GAGE1,2543
2547,XRCC6,2547
2548,GAA,2548
2549,GAB1,2549
2550,GABBR1,2550
2551,GABPA,2551
2553,GABPB1,2553
2554,GABRA1,2554
2555,GABRA2,2555
2556,GABRA3,2556
2557,GABRA4,2557
2558,GABRA5,2558
2559,GABRA6,2559
2560,GABRB1,2560
2562,GABRB3,2562
2563,GABRD,2563
2564,GABRE,2564
2565,GABRG1,2565
2567,GABRG3,2567
2568,GABRP,2568
2569,GABRR1,2569
2570,GABRR2,2570
2571,GAD1,2571
2572,GAD2,2572
2574,GAGE2C,2574
2576,GAGE4,2576
2577,GAGE5,2577
2578,GAGE6,2578
2579,GAGE7,2579
2580,GAK,2580
2581,GALC,2581
2582,GALE,2582
2583,B4GALNT1,2583
2584,GALK1,2584
2585,GALK2,2585
2587,GALR1,2587
2588,GALNS,2588
2589,GALNT1,2589
2590,GALNT2,2590
2591,GALNT3,2591
2592,GALT,2592
2593,GAMT,2593
2595,GANC,2595
2596,GAP43,2596
2597,GAPDH,2597
2601,GAPDHP60,2601
2609,GAPDHP67,2609
2611,GAPDHP69,2611
2613,GAPDHP71,2613
2615,LRRC32,2615
2616,GAPDHP1,2616
2617,GARS,2617
2618,GART,2618
2619,GAS1,2619
2620,GAS2,2620
2621,GAS6,2621
2622,GAS8,2622
2623,GATA1,2623
2624,GATA2,2624
2625,GATA3,2625
2626,GATA4,2626
2627,GATA6,2627
2628,GATM,2628
2629,GBA,2629
2630,GBAP1,2630
2631,NIPSNAP2,2631
2632,GBE1,2632
2633,GBP1,2633
2634,GBP2,2634
2635,GBP3,2635
2636,GBX1,2636
2637,GBX2,2637
2638,GC,2638
2639,GCDH,2639
2641,GCG,2641
2642,GCGR,2642
2643,GCH1,2643
2644,GCHFR,2644
2645,GCK,2645
2646,GCKR,2646
2647,BLOC1S1,2647
2648,KAT2A,2648
2649,NR6A1,2649
2650,GCNT1,2650
2651,GCNT2,2651
2652,OPN1MW,2652
2653,GCSH,2653
2657,GDF1,2657
2658,GDF2,2658
2660,MSTN,2660
2661,GDF9,2661
2662,GDF10,2662
2664,GDI1,2664
2665,GDI2,2665
2667,GDI2P1,2667
2668,GDNF,2668
2669,GEM,2669
2670,GFAP,2670
2671,GFER,2671
2672,GFI1,2672
2673,GFPT1,2673
2674,GFRA1,2674
2675,GFRA2,2675
2676,GFRA3,2676
2677,GGCX,2677
2678,GGT1,2678
2679,GGT3P,2679
2681,GGTA1P,2681
2683,B4GALT1,2683
2686,GGT7,2686
2687,GGT5,2687
2688,GH1,2688
2689,GH2,2689
2690,GHR,2690
2691,GHRH,2691
2692,GHRHR,2692
2693,GHSR,2693
2694,GIF,2694
2695,GIP,2695
2696,GIPR,2696
2697,GJA1,2697
2698,GJA1P1,2698
2700,GJA3,2700
2701,GJA4,2701
2702,GJA5,2702
2703,GJA8,2703
2705,GJB1,2705
2706,GJB2,2706
2707,GJB3,2707
2709,GJB5,2709
2710,GK,2710
2712,GK2,2712
2713,GK3P,2713
2716,GK4P,2716
2717,GLA,2717
2719,GPC3,2719
2720,GLB1,2720
2722,GLC1B,2722
2729,GCLC,2729
2730,GCLM,2730
2731,GLDC,2731
2732,GLDCP1,2732
2733,GLE1,2733
2734,GLG1,2734
2735,GLI1,2735
2736,GLI2,2736
2737,GLI3,2737
2738,GLI4,2738
2739,GLO1,2739
2740,GLP1R,2740
2741,GLRA1,2741
2742,GLRA2,2742
2743,GLRB,2743
2744,GLS,2744
2745,GLRX,2745
2746,GLUD1,2746
2747,GLUD2,2747
2749,GLUD1P3,2749
2750,GLUD1P4,2750
2751,GLUD1P5,2751
2752,GLUL,2752
2753,GLULP1,2753
2754,GLULP2,2754
2757,GLYB,2757
2759,GLYS1,2759
2760,GM2A,2760
2761,GM2AP1,2761
2762,GMDS,2762
2764,GMFB,2764
2765,GML,2765
2766,GMPR,2766
2767,GNA11,2767
2768,GNA12,2768
2769,GNA15,2769
2770,GNAI1,2770
2771,GNAI2,2771
2772,GNAI2P1,2772
2773,GNAI3,2773
2774,GNAL,2774
2775,GNAO1,2775
2776,GNAQ,2776
2777,GNAQP1,2777
2778,GNAS,2778
2779,GNAT1,2779
2780,GNAT2,2780
2781,GNAZ,2781
2782,GNB1,2782
2783,GNB2,2783
2784,GNB3,2784
2785,GNG3,2785
2786,GNG4,2786
2787,GNG5,2787
2788,GNG7,2788
2789,GNG5P1,2789
2790,GNG10,2790
2791,GNG11,2791
2792,GNGT1,2792
2793,GNGT2,2793
2794,GNL1,2794
2796,GNRH1,2796
2797,GNRH2,2797
2798,GNRHR,2798
2799,GNS,2799
2800,GOLGA1,2800
2801,GOLGA2,2801
2802,GOLGA3,2802
2803,GOLGA4,2803
2804,GOLGB1,2804
2805,GOT1,2805
2806,GOT2,2806
2810,SFN,2810
2811,GP1BA,2811
2812,GP1BB,2812
2813,GP2,2813
2814,GP5,2814
2815,GP9,2815
2817,GPC1,2817
2819,GPD1,2819
2820,GPD2,2820
2821,GPI,2821
2822,GPLD1,2822
2823,GPM6A,2823
2824,GPM6B,2824
2825,GPR1,2825
2826,CCR10,2826
2827,GPR3,2827
2828,GPR4,2828
2829,XCR1,2829
2830,GPR6,2830
2831,NPBWR1,2831
2832,NPBWR2,2832
2833,CXCR3,2833
2834,PRLHR,2834
2835,GPR12,2835
2837,UTS2R,2837
2838,GPR15,2838
2840,GPR17,2840
2841,GPR18,2841
2842,GPR19,2842
2843,GPR20,2843
2844,GPR21,2844
2845,GPR22,2845
2846,LPAR4,2846
2847,MCHR1,2847
2848,GPR25,2848
2849,GPR26,2849
2850,GPR27,2850
2852,GPER1,2852
2853,GPR31,2853
2854,GPR32,2854
2855,GPR32P1,2855
2856,GPR33,2856
2857,GPR34,2857
2859,GPR35,2859
2860,GPR36,2860
2861,GPR37,2861
2862,MLNR,2862
2863,GPR39,2863
2864,FFAR1,2864
2865,FFAR3,2865
2866,GPR42,2866
2867,FFAR2,2867
2868,GRK4,2868
2869,GRK5,2869
2870,GRK6,2870
2871,GRK6P1,2871
2872,MKNK2,2872
2873,GPS1,2873
2874,GPS2,2874
2875,GPT,2875
2876,GPX1,2876
2877,GPX2,2877
2878,GPX3,2878
2879,GPX4,2879
2880,GPX5,2880
2882,GPX7,2882
2884,GPX1P2,2884
2885,GRB2,2885
2886,GRB7,2886
2887,GRB10,2887
2888,GRB14,2888
2889,RAPGEF1,2889
2890,GRIA1,2890
2891,GRIA2,2891
2892,GRIA3,2892
2893,GRIA4,2893
2894,GRID1,2894
2895,GRID2,2895
2896,GRN,2896
2897,GRIK1,2897
2898,GRIK2,2898
2899,GRIK3,2899
2900,GRIK4,2900
2901,GRIK5,2901
2902,GRIN1,2902
2904,GRIN2B,2904
2905,GRIN2C,2905
2906,GRIN2D,2906
2907,GRINA,2907
2908,NR3C1,2908
2909,ARHGAP35,2909
2910,NR3C1P1,2910
2911,GRM1,2911
2912,GRM2,2912
2913,GRM3,2913
2914,GRM4,2914
2915,GRM5,2915
2916,GRM6,2916
2917,GRM7,2917
2918,GRM8,2918
2919,CXCL1,2919
2920,CXCL2,2920
2921,CXCL3,2921
2922,GRP,2922
2923,PDIA3,2923
2925,GRPR,2925
2926,GRSF1,2926
2928,GSC2,2928
2931,GSK3A,2931
2932,GSK3B,2932
2934,GSN,2934
2935,GSPT1,2935
2936,GSR,2936
2937,GSS,2937
2938,GSTA1,2938
2939,GSTA2,2939
2940,GSTA3,2940
2941,GSTA4,2941
2942,GSTA6P,2942
2944,GSTM1,2944
2946,GSTM2,2946
2947,GSTM3,2947
2948,GSTM4,2948
2949,GSTM5,2949
2950,GSTP1,2950
2951,GSTP1P1,2951
2952,GSTT1,2952
2953,GSTT2,2953
2954,GSTZ1,2954
2956,MSH6,2956
2957,GTF2A1,2957
2958,GTF2A2,2958
2959,GTF2B,2959
2960,GTF2E1,2960
2961,GTF2E2,2961
2962,GTF2F1,2962
2963,GTF2F2,2963
2964,GTF2F2P1,2964
2965,GTF2H1,2965
2966,GTF2H2,2966
2967,GTF2H3,2967
2968,GTF2H4,2968
2969,GTF2I,2969
2970,GTF2IP1,2970
2971,GTF3A,2971
2972,BRF1,2972
2973,GTS,2973
2974,GUCY1B2,2974
2975,GTF3C1,2975
2976,GTF3C2,2976
2977,GUCY1A2,2977
2978,GUCA1A,2978
2979,GUCA1B,2979
2980,GUCA2A,2980
2981,GUCA2B,2981
2982,GUCY1A1,2982
2983,GUCY1B1,2983
2984,GUCY2C,2984
2986,GUCY2F,2986
2987,GUK1,2987
2988,GUK2,2988
2989,GULOP,2989
2990,GUSB,2990
2992,GYG1,2992
2993,GYPA,2993
2994,GYPB,2994
2995,GYPC,2995
2996,GYPE,2996
2997,GYS1,2997
2998,GYS2,2998
2999,GZMH,2999
3000,GUCY2D,3000
3001,GZMA,3001
3002,GZMB,3002
3003,GZMK,3003
3004,GZMM,3004
3005,H1F0,3005
3006,HIST1H1C,3006
3007,HIST1H1D,3007
3008,HIST1H1E,3008
3009,HIST1H1B,3009
3010,HIST1H1T,3010
3012,HIST1H2AE,3012
3013,HIST1H2AD,3013
3014,H2AFX,3014
3015,H2AFZ,3015
3017,HIST1H2BD,3017
3018,HIST1H2BB,3018
3020,H3F3A,3020
3021,H3F3B,3021
3024,HIST1H1A,3024
3026,HABP2,3026
3028,HSD17B10,3028
3029,HAGH,3029
3030,HADHA,3030
3031,HADHAP1,3031
3032,HADHB,3032
3033,HADH,3033
3034,HAL,3034
3035,HARS,3035
3036,HAS1,3036
3037,HAS2,3037
3038,HAS3,3038
3039,HBA1,3039
3040,HBA2,3040
3041,HBAP1,3041
3042,HBM,3042
3043,HBB,3043
3044,HBBP1,3044
3045,HBD,3045
3046,HBE1,3046
3047,HBG1,3047
3048,HBG2,3048
3049,HBQ1,3049
3050,HBZ,3050
3051,HBZP1,3051
3052,HCCS,3052
3053,SERPIND1,3053
3054,HCFC1,3054
3055,HCK,3055
3057,HCL2,3057
3059,HCLS1,3059
3060,HCRT,3060
3061,HCRTR1,3061
3062,HCRTR2,3062
3064,HTT,3064
3065,HDAC1,3065
3066,HDAC2,3066
3067,HDC,3067
3068,HDGF,3068
3069,HDLBP,3069
3070,HELLS,3070
3071,NCKAP1L,3071
3073,HEXA,3073
3074,HEXB,3074
3075,CFH,3075
3077,HFE,3077
3078,CFHR1,3078
3080,CFHR2,3080
3081,HGD,3081
3082,HGF,3082
3083,HGFAC,3083
3084,NRG1,3084
3087,HHEX,3087
3090,HIC1,3090
3091,HIF1A,3091
3092,HIP1,3092
3093,UBE2K,3093
3094,HINT1,3094
3096,HIVEP1,3096
3097,HIVEP2,3097
3098,HK1,3098
3099,HK2,3099
3101,HK3,3101
3104,ZBTB48,3104
3105,HLA-A,3105
3106,HLA-B,3106
3107,HLA-C,3107
3108,HLA-DMA,3108
3109,HLA-DMB,3109
3110,MNX1,3110
3111,HLA-DOA,3111
3112,HLA-DOB,3112
3113,HLA-DPA1,3113
3115,HLA-DPB1,3115
3116,HLA-DPB2,3116
3117,HLA-DQA1,3117
3118,HLA-DQA2,3118
3119,HLA-DQB1,3119
3120,HLA-DQB2,3120
3121,HLA-DQB3,3121
3122,HLA-DRA,3122
3123,HLA-DRB1,3123
3124,HLA-DRB2,3124
3125,HLA-DRB3,3125
3126,HLA-DRB4,3126
3127,HLA-DRB5,3127
3128,HLA-DRB6,3128
3129,HLA-DRB7,3129
3130,HLA-DRB8,3130
3131,HLF,3131
3132,HLA-DRB9,3132
3133,HLA-E,3133
3134,HLA-F,3134
3135,HLA-G,3135
3136,HLA-H,3136
3137,HLA-J,3137
3138,HLA-K,3138
3139,HLA-L,3139
3140,MR1,3140
3141,HLCS,3141
3142,HLX,3142
3145,HMBS,3145
3146,HMGB1,3146
3148,HMGB2,3148
3149,HMGB3,3149
3150,HMGN1,3150
3151,HMGN2,3151
3152,HMGN2P11,3152
3153,HMGN2P12,3153
3155,HMGCL,3155
3156,HMGCR,3156
3157,HMGCS1,3157
3158,HMGCS2,3158
3159,HMGA1,3159
3161,HMMR,3161
3162,HMOX1,3162
3163,HMOX2,3163
3164,NR4A1,3164
3166,HMX1,3166
3167,HMX2,3167
3169,FOXA1,3169
3170,FOXA2,3170
3171,FOXA3,3171
3172,HNF4A,3172
3174,HNF4G,3174
3175,ONECUT1,3175
3176,HNMT,3176
3177,SLC29A2,3177
3178,HNRNPA1,3178
3181,HNRNPA2B1,3181
3182,HNRNPAB,3182
3183,HNRNPC,3183
3184,HNRNPD,3184
3185,HNRNPF,3185
3186,RBMXP1,3186
3187,HNRNPH1,3187
3188,HNRNPH2,3188
3189,HNRNPH3,3189
3190,HNRNPK,3190
3191,HNRNPL,3191
3192,HNRNPU,3192
3195,TLX1,3195
3196,TLX2,3196
3198,HOXA1,3198
3199,HOXA2,3199
3200,HOXA3,3200
3201,HOXA4,3201
3202,HOXA5,3202
3203,HOXA6,3203
3204,HOXA7,3204
3205,HOXA9,3205
3206,HOXA10,3206
3207,HOXA11,3207
3208,HPCA,3208
3209,HOXA13,3209
3211,HOXB1,3211
3212,HOXB2,3212
3213,HOXB3,3213
3214,HOXB4,3214
3215,HOXB5,3215
3216,HOXB6,3216
3217,HOXB7,3217
3218,HOXB8,3218
3219,HOXB9,3219
3221,HOXC4,3221
3222,HOXC5,3222
3223,HOXC6,3223
3224,HOXC8,3224
3225,HOXC9,3225
3226,HOXC10,3226
3227,HOXC11,3227
3228,HOXC12,3228
3229,HOXC13,3229
3231,HOXD1,3231
3232,HOXD3,3232
3233,HOXD4,3233
3234,HOXD8,3234
3235,HOXD9,3235
3236,HOXD10,3236
3237,HOXD11,3237
3238,HOXD12,3238
3239,HOXD13,3239
3240,HP,3240
3241,HPCAL1,3241
3242,HPD,3242
3248,HPGD,3248
3249,HPN,3249
3250,HPR,3250
3251,HPRT1,3251
3254,HPRT1P2,3254
3255,HPRT1P3,3255
3257,HPS1,3257
3259,HPV6AI1,3259
3260,HPV18I1,3260
3261,HPV18I2,3261
3263,HPX,3263
3265,HRAS,3265
3266,ERAS,3266
3267,AGFG1,3267
3268,AGFG2,3268
3269,HRH1,3269
3270,HRC,3270
3272,HRES1,3272
3273,HRG,3273
3274,HRH2,3274
3275,PRMT2,3275
3276,PRMT1,3276
3280,HES1,3280
3281,HSBP1,3281
3283,HSD3B1,3283
3284,HSD3B2,3284
3290,HSD11B1,3290
3291,HSD11B2,3291
3292,HSD17B1,3292
3293,HSD17B3,3293
3294,HSD17B2,3294
3295,HSD17B4,3295
3297,HSF1,3297
3298,HSF2,3298
3299,HSF4,3299
